index,original_file_name,relative_path,is_research_paper,suggested_new_filename,final_new_filename,status,message
359,李乐 等-2018-第四纪研究-青藏高原周缘流域尺度土壤产生方程的铀同位素破碎年龄学证据.pdf,test1/李乐 等-2018-第四纪研究-青藏高原周缘流域尺度土壤产生方程的铀同位素破碎年龄学证据.pdf,True,李乐 et al.-2018-QSR-青藏高原周缘流域尺度土壤产生方程的铀同位素破碎年龄学证据.pdf,李乐 et al.-2018-QSR-青藏高原周缘流域尺度土壤产生方程的铀同位素破碎年龄学证据.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/李乐 et al.-2018-QSR-青藏高原周缘流域尺度土壤产生方程的铀同位素破碎年龄学证据.pdf
360,李正晨 等-2021-中国科学-岩性和侵蚀基准面对构造活跃区河流地貌演化的影响——以青藏高原东北缘老虎山和哈思山地区为例.pdf,test1/李正晨 等-2021-中国科学-岩性和侵蚀基准面对构造活跃区河流地貌演化的影响——以青藏高原东北缘老虎山和哈思山地区为例.pdf,True,Wang X et al.-2021-中国科学-岩性和侵蚀基准面对构造活跃区河流地貌演化的影响以青藏高原东北缘老虎山和哈思山地区为例.pdf,Wang X et al.-2021-中国科学-岩性和侵蚀基准面对构造活跃区河流地貌演化的影响以青藏高原东北缘老虎山和哈思山地区为例.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Wang X et al.-2021-中国科学-岩性和侵蚀基准面对构造活跃区河流地貌演化的影响以青藏高原东北缘老虎山和哈思山地区为例.pdf
361,李翠平 等-2015-地质地质-雅鲁藏布江大峡谷入口河段最近两期古堰塞湖事件的年龄.pdf,test1/李翠平 等-2015-地质地质-雅鲁藏布江大峡谷入口河段最近两期古堰塞湖事件的年龄.pdf,True,李翠平 et al.-2015-SEG-雅鲁藏布江大峡谷入口河段最近两期古堰塞湖事件的年龄.pdf,李翠平 et al.-2015-SEG-雅鲁藏布江大峡谷入口河段最近两期古堰塞湖事件的年龄.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/李翠平 et al.-2015-SEG-雅鲁藏布江大峡谷入口河段最近两期古堰塞湖事件的年龄.pdf
362,李长安 等-1999-科学通报-东昆仑山构造隆升与水系演化及其发展趋势#阶地#青藏高原#构造#精读.pdf,test1/李长安 等-1999-科学通报-东昆仑山构造隆升与水系演化及其发展趋势#阶地#青藏高原#构造#精读.pdf,True,李长安 et al.-1999-科学通报-东昆仑山构造隆升与水系演化及其发展趋势.pdf,李长安 et al.-1999-科学通报-东昆仑山构造隆升与水系演化及其发展趋势.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/李长安 et al.-1999-科学通报-东昆仑山构造隆升与水系演化及其发展趋势.pdf
363,杜明甫-2020-硕士论文-成都理工-阿坝地区小震精定位及其活动构造意义.pdf,test1/杜明甫-2020-硕士论文-成都理工-阿坝地区小震精定位及其活动构造意义.pdf,False,,,skipped,Not a research paper
364,构造地貌学，构造-气候-地表过程相互作用的交叉研究.pdf,test1/构造地貌学，构造-气候-地表过程相互作用的交叉研究.pdf,True,刘静 et al.-2018-科学通报-构造地貌学构造气候地表过程相互作用的交叉研究.pdf,刘静 et al.-2018-科学通报-构造地貌学构造气候地表过程相互作用的交叉研究.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/刘静 et al.-2018-科学通报-构造地貌学构造气候地表过程相互作用的交叉研究.pdf
365,梁萍-2019-核电子学与探测技术-水成沉积物快组分分离特性初步研究.pdf,test1/梁萍-2019-核电子学与探测技术-水成沉积物快组分分离特性初步研究.pdf,True,梁萍-2019-核电子学与探测技术-水成沉积物快组分分离特性初步研究.pdf,梁萍-2019-核电子学与探测技术-水成沉积物快组分分离特性初步研究 (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/梁萍-2019-核电子学与探测技术-水成沉积物快组分分离特性初步研究 (2).pdf
366,汶川 MS8 地震最大地表同震垂直位移量及其地表.pdf,test1/汶川 MS8 地震最大地表同震垂直位移量及其地表.pdf,True,冉勇康 et al.-2010-CSB-汶川MS8地震最大地表同震垂直位移量及其地表变形样式.pdf,冉勇康 et al.-2010-CSB-汶川MS8地震最大地表同震垂直位移量及其地表变形样式.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/冉勇康 et al.-2010-CSB-汶川MS8地震最大地表同震垂直位移量及其地表变形样式.pdf
367,沈勤径-CV-20250225-面上.pdf,test1/沈勤径-CV-20250225-面上.pdf,False,,,skipped,Not a research paper
368,沈勤径-中文简历-202306.pdf,test1/沈勤径-中文简历-202306.pdf,False,,,skipped,Not a research paper
369,沉积物源-EPSL2025_冰川活动磷灰石年代学_Novel apatite provenance analysis reveals erosion of moraines as primary.pdf,test1/沉积物源-EPSL2025_冰川活动磷灰石年代学_Novel apatite provenance analysis reveals erosion of moraines as primary.pdf,True,Jess S et al.-2025-EPSL-Novel apatite provenance analysis reveals erosion of moraines as primary sediment source during glacial retreat.pdf,Jess S et al.-2025-EPSL-Novel apatite provenance analysis reveals erosion of moraines as primary sediment source during glacial retreat.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Jess S et al.-2025-EPSL-Novel apatite provenance analysis reveals erosion of moraines as primary sediment source during glacial retreat.pdf
370,测试结果统计.pdf,test1/测试结果统计.pdf,False,,,skipped,Not a research paper
371,涂华-面上2023-提交版.pdf,test1/涂华-面上2023-提交版.pdf,False,,,skipped,Not a research paper
372,温佳洁 等-2022-第四纪研究-岩石释光埋藏测年中砾石晒退程度的快速评估.pdf,test1/温佳洁 等-2022-第四纪研究-岩石释光埋藏测年中砾石晒退程度的快速评估.pdf,True,温佳洁 et al.-2022-QSR-岩石释光埋藏测年中砾石晒退程度的快速评估.pdf,温佳洁 et al.-2022-QSR-岩石释光埋藏测年中砾石晒退程度的快速评估.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/温佳洁 et al.-2022-QSR-岩石释光埋藏测年中砾石晒退程度的快速评估.pdf
373,王杰&周尚哲-2009-冰川冻土-宇宙成因核素技术在第四纪冰川测年研究中的评述及展望􏱇􏱈􏱉􏱊.pdf,test1/王杰&周尚哲-2009-冰川冻土-宇宙成因核素技术在第四纪冰川测年研究中的评述及展望􏱇􏱈􏱉􏱊.pdf,True,王杰 & 周尚哲-2009-冰川冻土-宇宙成因核素技术在第四纪冰川测年研究中的评述及展望.pdf,王杰 & 周尚哲-2009-冰川冻土-宇宙成因核素技术在第四纪冰川测年研究中的评述及展望.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/王杰 & 周尚哲-2009-冰川冻土-宇宙成因核素技术在第四纪冰川测年研究中的评述及展望.pdf
374,王杰-2007-博士论文-兰州大学-西藏东南部第四纪冰川演化序列与宇宙成因核素测年研究.pdf,test1/王杰-2007-博士论文-兰州大学-西藏东南部第四纪冰川演化序列与宇宙成因核素测年研究.pdf,False,,,skipped,Not a research paper
375,王随继&任明达-1999-沉积学报-根据河道形态和沉积物特征的河流新分类.pdf,test1/王随继&任明达-1999-沉积学报-根据河道形态和沉积物特征的河流新分类.pdf,True,王随继 & 任明达-1999-沉积学报-根据河道形态和沉积物特征的河流新分类.pdf,王随继 & 任明达-1999-沉积学报-根据河道形态和沉积物特征的河流新分类.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/王随继 & 任明达-1999-沉积学报-根据河道形态和沉积物特征的河流新分类.pdf
376,田晴映-构造活动和气候变化对河流阶.pdf,test1/田晴映-构造活动和气候变化对河流阶.pdf,True,田晴映 et al.-2017-地震地质-构造活动和气候变化对河流阶地发育的影响以祁连山北缘洪水坝河和马营河为例.pdf,田晴映 et al.-2017-地震地质-构造活动和气候变化对河流阶地发育的影响以祁连山北缘洪水坝河和马营河为例.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/田晴映 et al.-2017-地震地质-构造活动和气候变化对河流阶地发育的影响以祁连山北缘洪水坝河和马营河为例.pdf
377,"盆地分析Basin Analysis (Philip A. Allen, John R. Allen)(1).pdf","test1/盆地分析Basin Analysis (Philip A. Allen, John R. Allen)(1).pdf",False,,,skipped,Not a research paper
378,石磊-2007-兰州大学-硕士论文-年保玉则国家冰川地质公园生态旅游规划研究.pdf,test1/石磊-2007-兰州大学-硕士论文-年保玉则国家冰川地质公园生态旅游规划研究.pdf,False,,,skipped,Not a research paper
379,祁连山北缘断裂带中段晚第四纪活动速率初步研究.pdf,test1/祁连山北缘断裂带中段晚第四纪活动速率初步研究.pdf,True,杨海波 et al.-2017-SEISMOLOGYANDGEOLOGY-祁连山北缘断裂带中段晚第四纪活动速率初步研究.pdf,杨海波 et al.-2017-SEISMOLOGYANDGEOLOGY-祁连山北缘断裂带中段晚第四纪活动速率初步研究.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/杨海波 et al.-2017-SEISMOLOGYANDGEOLOGY-祁连山北缘断裂带中段晚第四纪活动速率初步研究.pdf
380,祁连山地貌特征及对青藏高原隆升的响应_褚永彬.pdf,test1/祁连山地貌特征及对青藏高原隆升的响应_褚永彬.pdf,False,,,skipped,Not a research paper
381,祁连山洪水坝河流域地貌特征及其构造指示意义.pdf,test1/祁连山洪水坝河流域地貌特征及其构造指示意义.pdf,True,王一舟 et al.-2013-QSR-祁连山洪水坝河流域地貌特征及其构造指示意义.pdf,王一舟 et al.-2013-QSR-祁连山洪水坝河流域地貌特征及其构造指示意义.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/王一舟 et al.-2013-QSR-祁连山洪水坝河流域地貌特征及其构造指示意义.pdf
382,祁连山走滑速率hetzel2002.pdf,test1/祁连山走滑速率hetzel2002.pdf,True,Hetzel R et al.-2002-Nature-Low slip rates and long-term preservation of geomorphic features in Central Asia.pdf,Hetzel R et al.-2002-Nature-Low slip rates and long-term preservation of geomorphic features in Central Asia.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Hetzel R et al.-2002-Nature-Low slip rates and long-term preservation of geomorphic features in Central Asia.pdf
383,祝婷等-2023-现代地质-川西阿坝盆地南缘阿柯河Ⅲ级阶地晚更新世中期的孢粉记录.pdf,test1/祝婷等-2023-现代地质-川西阿坝盆地南缘阿柯河Ⅲ级阶地晚更新世中期的孢粉记录.pdf,True,祝婷 et al.-2023-现代地质-川西阿坝盆地南缘阿柯河Ⅲ级阶地晚更新世中期的孢粉记录.pdf,祝婷 et al.-2023-现代地质-川西阿坝盆地南缘阿柯河Ⅲ级阶地晚更新世中期的孢粉记录.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/祝婷 et al.-2023-现代地质-川西阿坝盆地南缘阿柯河Ⅲ级阶地晚更新世中期的孢粉记录.pdf
384,程延-2018-硕士论文-福建师范大学-华南沿海老红砂石英释光年代学研究.pdf,test1/程延-2018-硕士论文-福建师范大学-华南沿海老红砂石英释光年代学研究.pdf,False,,,skipped,Not a research paper
385,稻城古冰帽第四纪冰川年代学研究_张志刚.pdf,test1/稻城古冰帽第四纪冰川年代学研究_张志刚.pdf,False,,,skipped,Not a research paper
386,管森森-2020-硕士论文-成都理工-川西阿坝盆地活动构造地貌研究.pdf,test1/管森森-2020-硕士论文-成都理工-川西阿坝盆地活动构造地貌研究.pdf,False,,,skipped,Not a research paper
387,罗明 等-2017-地震地质-岩石暴露与埋藏面释光测年进展及其应用.pdf,test1/罗明 等-2017-地震地质-岩石暴露与埋藏面释光测年进展及其应用.pdf,True,罗明 et al.-2017-地震地质-岩石暴露与埋藏面释光测年进展及其应用.pdf,罗明 et al.-2017-地震地质-岩石暴露与埋藏面释光测年进展及其应用.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/罗明 et al.-2017-地震地质-岩石暴露与埋藏面释光测年进展及其应用.pdf
388,蒲蔚-2021-硕士论文-成都理工-基于多源遥感数据的阿坝盆地活动构造精细识别与提取.pdf,test1/蒲蔚-2021-硕士论文-成都理工-基于多源遥感数据的阿坝盆地活动构造精细识别与提取.pdf,False,,,skipped,Not a research paper
389,蔡宏明-2010-博士论文-地大北京-松潘—甘孜褶皱带印支期花岗...类和火山岩类成因及深部作用.pdf,test1/蔡宏明-2010-博士论文-地大北京-松潘—甘孜褶皱带印支期花岗...类和火山岩类成因及深部作用.pdf,False,,,skipped,Not a research paper
390,裂点---Whittaker_Tectonic and climatic control on knickpoint retreat rates_Landscape response time_JGR2012.pdf,test1/裂点---Whittaker_Tectonic and climatic control on knickpoint retreat rates_Landscape response time_JGR2012.pdf,True,Whittaker AC & Boulton SJ-2012-JGR-Tectonic and climatic controls on knickpoint retreat rates and landscape response times.pdf,Whittaker AC & Boulton SJ-2012-JGR-Tectonic and climatic controls on knickpoint retreat rates and landscape response times.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Whittaker AC & Boulton SJ-2012-JGR-Tectonic and climatic controls on knickpoint retreat rates and landscape response times.pdf
391,西藏纳木错全新世沉积物的环境磁学参数变化机理_苏有亮.pdf,test1/西藏纳木错全新世沉积物的环境磁学参数变化机理_苏有亮.pdf,True,苏有亮 et al.-2012-CSB-西藏纳木错全新世沉积物的环境磁学参数变化机理.pdf,苏有亮 et al.-2012-CSB-西藏纳木错全新世沉积物的环境磁学参数变化机理.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/苏有亮 et al.-2012-CSB-西藏纳木错全新世沉积物的环境磁学参数变化机理.pdf
392,许刘兵&周尚哲-2006-冰川冻土-宇宙成因核素测年方法及其在地球科学中的应用.pdf,test1/许刘兵&周尚哲-2006-冰川冻土-宇宙成因核素测年方法及其在地球科学中的应用.pdf,True,许刘兵 & 周尚哲-2006-冰川冻土-宇宙成因核素测年方法及其在地球科学中的应用.pdf,许刘兵 & 周尚哲-2006-冰川冻土-宇宙成因核素测年方法及其在地球科学中的应用.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/许刘兵 & 周尚哲-2006-冰川冻土-宇宙成因核素测年方法及其在地球科学中的应用.pdf
393,许刘兵&周尚哲-2007-冰川冻土-川西硕曲河流阶地及其对山地抬升和气候变化的响应.pdf,test1/许刘兵&周尚哲-2007-冰川冻土-川西硕曲河流阶地及其对山地抬升和气候变化的响应.pdf,True,许刘兵 & 周尚哲-2007-冰川冻土-川西硕曲河流阶地及其对山地抬升和气候变化的响应.pdf,许刘兵 & 周尚哲-2007-冰川冻土-川西硕曲河流阶地及其对山地抬升和气候变化的响应.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/许刘兵 & 周尚哲-2007-冰川冻土-川西硕曲河流阶地及其对山地抬升和气候变化的响应.pdf
394,谭亮等-2014-四川地质学报-马尼干戈盆地河流阶地特征及其构造成因.pdf,test1/谭亮等-2014-四川地质学报-马尼干戈盆地河流阶地特征及其构造成因.pdf,True,谭亮 et al.-2014-四川地质学报-马尼干戈盆地河流阶地特征及其构造成因.pdf,谭亮 et al.-2014-四川地质学报-马尼干戈盆地河流阶地特征及其构造成因.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/谭亮 et al.-2014-四川地质学报-马尼干戈盆地河流阶地特征及其构造成因.pdf
